num,date_time,전력사용량(kWh),기온(°C),풍속(m/s),습도(%),강수량(mm),일조(hr),비전기냉방설비운영,태양광보유
1,2020-06-13 23,8565.264000000001,26.0,0.7,52.0,0.0,0.0,0.0,0.0
1,2020-06-14 00,8536.752,25.6,1.5,59.0,0.0,0.0,0.0,0.0
1,2020-06-14 01,8521.2,25.1,2.4,68.0,0.0,0.0,0.0,0.0
1,2020-06-14 02,8514.72,23.8,0.9,73.0,0.0,0.0,0.0,0.0
1,2020-06-14 03,8503.704,22.6,2.4,87.0,0.3,0.0,0.0,0.0
1,2020-06-14 04,8503.056,22.1,1.5,89.0,0.8,0.0,0.0,0.0
1,2020-06-14 05,8484.912,22.2,2.0,89.0,0.0,0.0,0.0,0.0
1,2020-06-14 06,8466.768,22.1,1.4,88.0,0.0,0.0,0.0,0.0
1,2020-06-14 07,8488.8,22.4,1.6,84.0,0.0,0.1,0.0,0.0
1,2020-06-14 08,8477.784,22.7,2.2,79.0,0.0,0.0,0.0,0.0
1,2020-06-14 09,8468.064,23.2,2.1,76.0,0.0,0.0,0.0,0.0
1,2020-06-14 10,8482.968,23.4,2.1,70.0,0.0,0.0,0.0,0.0
1,2020-06-14 11,8488.8,24.3,2.6,67.0,0.0,0.0,0.0,0.0
1,2020-06-14 12,8494.632,26.4,3.2,52.0,0.0,0.8,0.0,0.0
1,2020-06-14 13,8481.024,27.9,4.1,43.0,0.0,1.0,0.0,0.0
1,2020-06-14 14,8481.024,28.2,4.5,45.0,0.0,1.0,0.0,0.0
1,2020-06-14 15,8492.04,28.5,4.5,48.0,0.0,1.0,0.0,0.0
1,2020-06-14 16,8484.264000000001,28.6,4.3,48.0,0.0,1.0,0.0,0.0
1,2020-06-14 17,8501.112,28.5,4.5,53.0,0.0,1.0,0.0,0.0
1,2020-06-14 18,8520.552,26.9,4.0,59.0,0.0,0.9,0.0,0.0
1,2020-06-14 19,8525.735999999999,24.9,4.4,66.0,0.0,1.0,0.0,0.0
1,2020-06-14 20,8525.088,23.0,4.1,72.0,0.0,0.3,0.0,0.0
1,2020-06-14 21,8552.304,22.2,2.9,74.0,0.0,0.0,0.0,0.0
1,2020-06-14 22,8508.24,21.4,3.0,76.0,0.0,0.0,0.0,0.0
1,2020-06-14 23,8488.152,20.8,2.2,78.0,0.0,0.0,0.0,0.0
1,2020-06-15 00,8481.671999999999,20.1,2.4,81.0,0.0,0.0,0.0,0.0
1,2020-06-15 01,8466.768,19.7,0.8,82.0,0.0,0.0,0.0,0.0
1,2020-06-15 02,8446.68,19.3,0.7,82.0,0.0,0.0,0.0,0.0
1,2020-06-15 03,8436.96,19.1,1.6,84.0,0.0,0.0,0.0,0.0
1,2020-06-15 04,8425.296,18.8,1.4,84.0,0.0,0.0,0.0,0.0
1,2020-06-15 05,8397.431999999999,18.3,1.6,85.0,0.0,0.0,0.0,0.0
1,2020-06-15 06,8427.24,18.2,0.9,85.0,0.0,0.0,0.0,0.0
1,2020-06-15 07,8455.752,19.1,0.8,83.0,0.0,0.7,0.0,0.0
1,2020-06-15 08,8508.24,20.2,0.7,78.0,0.0,0.2,0.0,0.0
1,2020-06-15 09,8563.32,21.9,1.4,72.0,0.0,0.5,0.0,0.0
1,2020-06-15 10,8568.504,23.6,3.1,65.0,0.0,0.9,0.0,0.0
1,2020-06-15 11,8562.671999999999,25.5,2.8,56.0,0.0,1.0,0.0,0.0
1,2020-06-15 12,8564.616,26.5,3.1,55.0,0.0,1.0,0.0,0.0
1,2020-06-15 13,8558.784,27.0,4.6,48.0,0.0,1.0,0.0,0.0
1,2020-06-15 14,8576.28,27.7,4.6,39.0,0.0,1.0,0.0,0.0
1,2020-06-15 15,8568.504,28.6,3.7,35.0,0.0,1.0,0.0,0.0
1,2020-06-15 16,8555.544,27.3,4.2,34.0,0.0,1.0,0.0,0.0
1,2020-06-15 17,8570.448,26.8,3.9,33.0,0.0,0.9,0.0,0.0
1,2020-06-15 18,8522.496,26.0,4.0,37.0,0.0,0.8,0.0,0.0
1,2020-06-15 19,8543.88,24.4,4.2,46.0,0.0,0.1,0.0,0.0
1,2020-06-15 20,8554.248,23.5,3.1,47.0,0.0,0.0,0.0,0.0
1,2020-06-15 21,8554.896,22.6,3.5,52.0,0.0,0.0,0.0,0.0
1,2020-06-15 22,8567.856,21.4,4.1,69.0,0.0,0.0,0.0,0.0
1,2020-06-15 23,8573.04,21.0,3.2,78.0,0.0,0.0,0.0,0.0
1,2020-06-16 00,8523.144,21.1,2.9,78.0,0.0,0.0,0.0,0.0
1,2020-06-16 01,8492.04,20.8,2.8,78.0,0.0,0.0,0.0,0.0
1,2020-06-16 02,8501.112,20.5,2.5,78.0,0.0,0.0,0.0,0.0
1,2020-06-16 03,8466.768,20.1,2.5,79.0,0.0,0.0,0.0,0.0
1,2020-06-16 04,8464.176,20.1,1.2,79.0,0.0,0.0,0.0,0.0
1,2020-06-16 05,8434.368,20.0,2.3,78.0,0.0,0.0,0.0,0.0
1,2020-06-16 06,8431.128,20.1,0.4,79.0,0.0,0.0,0.0,0.0
1,2020-06-16 07,8464.176,20.4,1.3,77.0,0.0,0.0,0.0,0.0
1,2020-06-16 08,8499.815999999999,21.1,2.0,73.0,0.0,0.0,0.0,0.0
1,2020-06-16 09,8541.936,22.4,2.0,69.0,0.0,0.3,0.0,0.0
1,2020-06-16 10,8550.36,23.4,2.0,63.0,0.0,0.6,0.0,0.0
1,2020-06-16 11,8569.152,25.4,2.2,55.0,0.0,1.0,0.0,0.0
1,2020-06-16 12,8570.448,27.2,1.9,50.0,0.0,0.8,0.0,0.0
1,2020-06-16 13,8577.576,28.5,2.0,47.0,0.0,0.8,0.0,0.0
1,2020-06-16 14,8592.48,29.5,2.5,43.0,0.0,1.0,0.0,0.0
1,2020-06-16 15,8589.888,30.4,2.0,39.0,0.0,1.0,0.0,0.0
1,2020-06-16 16,8609.976,30.4,2.2,39.0,0.0,1.0,0.0,0.0
1,2020-06-16 17,8605.44,29.6,3.7,49.0,0.0,1.0,0.0,0.0
1,2020-06-16 18,8562.024,28.0,3.0,53.0,0.0,0.0,0.0,0.0
1,2020-06-16 19,8585.351999999999,26.8,3.2,56.0,0.0,0.0,0.0,0.0
1,2020-06-16 20,8573.688,25.9,2.4,57.0,0.0,0.0,0.0,0.0
1,2020-06-16 21,8584.056,24.9,1.9,63.0,0.0,0.0,0.0,0.0
1,2020-06-16 22,8578.224,23.9,2.0,67.0,0.0,0.0,0.0,0.0
1,2020-06-16 23,8541.288,22.8,1.7,68.0,0.0,0.0,0.0,0.0
1,2020-06-17 00,8515.368,22.2,1.9,72.0,0.0,0.0,0.0,0.0
1,2020-06-17 01,8501.76,21.6,1.3,72.0,0.0,0.0,0.0,0.0
1,2020-06-17 02,8479.728000000001,21.4,0.8,73.0,0.0,0.0,0.0,0.0
1,2020-06-17 03,8475.192,20.9,0.4,74.0,0.0,0.0,0.0,0.0
1,2020-06-17 04,8471.304,20.7,0.3,76.0,0.0,0.0,0.0,0.0
1,2020-06-17 05,8447.976,20.4,0.7,77.0,0.0,0.0,0.0,0.0
1,2020-06-17 06,8458.344000000001,20.2,1.2,79.0,0.0,0.0,0.0,0.0
1,2020-06-17 07,8501.112,21.6,1.0,73.0,0.0,0.6,0.0,0.0
1,2020-06-17 08,8525.735999999999,23.5,1.1,64.0,0.0,0.8,0.0,0.0
1,2020-06-17 09,8549.064,24.7,1.7,58.0,0.0,0.6,0.0,0.0
1,2020-06-17 10,8571.744,25.8,2.5,56.0,0.0,0.2,0.0,0.0
1,2020-06-17 11,8576.928,26.3,1.9,55.0,0.0,0.0,0.0,0.0
1,2020-06-17 12,8569.8,27.6,2.3,50.0,0.0,0.2,0.0,0.0
1,2020-06-17 13,8593.776,29.2,2.8,41.0,0.0,1.0,0.0,0.0
1,2020-06-17 14,8619.048,29.9,2.8,40.0,0.0,1.0,0.0,0.0
1,2020-06-17 15,8632.008,30.3,2.9,44.0,0.0,1.0,0.0,0.0
1,2020-06-17 16,8619.696,29.0,2.0,48.0,0.0,0.4,0.0,0.0
1,2020-06-17 17,8598.96,27.6,4.1,46.0,0.0,0.1,0.0,0.0
1,2020-06-17 18,8569.8,26.6,3.4,44.0,0.0,0.0,0.0,0.0
1,2020-06-17 19,8591.832,25.3,3.8,53.0,0.0,0.0,0.0,0.0
1,2020-06-17 20,8567.208,24.1,2.9,57.0,0.0,0.0,0.0,0.0
1,2020-06-17 21,8573.04,22.8,3.0,59.0,0.0,0.0,0.0,0.0
1,2020-06-17 22,8567.208,22.1,2.1,63.0,0.0,0.0,0.0,0.0
1,2020-06-17 23,8544.528,21.7,2.0,62.0,0.0,0.0,0.0,0.0
1,2020-06-18 00,8551.008,21.5,1.9,61.0,0.0,0.0,0.0,0.0
1,2020-06-18 01,8526.384,21.1,2.0,64.0,0.0,0.0,0.0,0.0
1,2020-06-18 02,8488.152,20.8,0.6,65.0,0.0,0.0,0.0,0.0
1,2020-06-18 03,8483.616,20.8,0.8,66.0,0.0,0.0,0.0,0.0
1,2020-06-18 04,8474.544,20.6,0.9,69.0,0.0,0.0,0.0,0.0
1,2020-06-18 05,8448.624,20.5,1.6,70.0,0.0,0.0,0.0,0.0
1,2020-06-18 06,8444.088,20.3,1.4,69.0,0.0,0.0,0.0,0.0
1,2020-06-18 07,8471.304,20.5,1.8,72.0,0.0,0.0,0.0,0.0
1,2020-06-18 08,8494.632,21.1,0.9,69.0,0.0,0.0,0.0,0.0
1,2020-06-18 09,8564.616,21.9,0.9,66.0,0.0,0.0,0.0,0.0
1,2020-06-18 10,8576.928,22.7,0.7,64.0,0.0,0.0,0.0,0.0
1,2020-06-18 11,8581.464,23.9,1.9,57.0,0.0,0.0,0.0,0.0
1,2020-06-18 12,8579.52,24.4,2.0,56.0,0.0,0.0,0.0,0.0
1,2020-06-18 13,8594.424,25.5,1.4,53.0,0.0,0.1,0.0,0.0
1,2020-06-18 14,8600.256,26.6,1.6,49.0,0.0,0.0,0.0,0.0
1,2020-06-18 15,8598.96,26.8,1.8,49.0,0.0,0.0,0.0,0.0
1,2020-06-18 16,8567.856,27.2,2.0,47.0,0.0,0.0,0.0,0.0
1,2020-06-18 17,8579.52,26.8,2.2,51.0,0.0,0.0,0.0,0.0
1,2020-06-18 18,8559.431999999999,26.2,1.4,53.0,0.0,0.0,0.0,0.0
1,2020-06-18 19,8572.392,25.0,2.6,62.0,0.0,0.0,0.0,0.0
1,2020-06-18 20,8569.8,24.2,1.4,64.0,0.0,0.0,0.0,0.0
1,2020-06-18 21,8575.632,24.1,1.2,64.0,0.0,0.0,0.0,0.0
1,2020-06-18 22,8562.024,23.6,2.4,63.0,0.0,0.0,0.0,0.0
1,2020-06-18 23,8552.952,23.3,2.0,66.0,0.0,0.0,0.0,0.0
1,2020-06-19 00,8573.688,23.0,1.7,68.0,0.0,0.0,0.0,0.0
1,2020-06-19 01,8545.176,22.5,3.6,69.0,0.0,0.0,0.0,0.0
1,2020-06-19 02,8526.384,22.0,3.2,70.0,0.0,0.0,0.0,0.0
1,2020-06-19 03,8519.904,21.8,2.4,70.0,0.0,0.0,0.0,0.0
1,2020-06-19 04,8506.296,21.7,2.4,69.0,0.0,0.0,0.0,0.0
1,2020-06-19 05,8466.12,21.4,1.6,69.0,0.0,0.0,0.0,0.0
1,2020-06-19 06,8468.712,21.3,1.1,70.0,0.0,0.0,0.0,0.0
1,2020-06-19 07,8473.896,21.1,0.8,73.0,0.0,0.0,0.0,0.0
1,2020-06-19 08,8512.128,21.4,1.6,73.0,0.1,0.0,0.0,0.0
1,2020-06-19 09,8551.655999999999,22.2,2.0,69.0,0.0,0.0,0.0,0.0
1,2020-06-19 10,8577.576,25.0,2.7,60.0,0.0,0.6,0.0,0.0
1,2020-06-19 11,8584.056,26.1,1.9,56.0,0.0,0.7,0.0,0.0
1,2020-06-19 12,8586.648000000001,27.6,1.5,50.0,0.0,1.0,0.0,0.0
1,2020-06-19 13,8571.096,29.1,2.0,49.0,0.0,0.6,0.0,0.0
1,2020-06-19 14,8619.696,28.6,2.0,50.0,0.0,0.2,0.0,0.0
1,2020-06-19 15,8613.216,29.4,2.5,48.0,0.0,0.5,0.0,0.0
1,2020-06-19 16,8613.216,29.7,1.6,47.0,0.0,0.3,0.0,0.0
1,2020-06-19 17,8601.552,29.3,1.7,48.0,0.0,0.2,0.0,0.0
1,2020-06-19 18,8584.704,29.2,2.6,49.0,0.0,0.3,0.0,0.0
1,2020-06-19 19,8575.632,27.6,4.0,57.0,0.0,1.0,0.0,0.0
1,2020-06-19 20,8581.464,24.9,2.9,63.0,0.0,0.6,0.0,0.0
1,2020-06-19 21,8587.296,23.9,2.7,65.0,0.0,0.0,0.0,0.0
1,2020-06-19 22,8579.52,23.3,2.0,67.0,0.0,0.0,0.0,0.0
1,2020-06-19 23,8569.8,22.9,2.2,68.0,0.0,0.0,0.0,0.0
1,2020-06-20 00,8571.096,22.4,1.5,70.0,0.0,0.0,0.0,0.0
1,2020-06-20 01,8569.152,21.9,0.8,71.0,0.0,0.0,0.0,0.0
1,2020-06-20 02,8568.504,21.6,0.7,74.0,0.0,0.0,0.0,0.0
1,2020-06-20 03,8539.992,21.1,1.1,77.0,0.0,0.0,0.0,0.0
1,2020-06-20 04,8530.271999999999,21.0,1.0,76.0,0.0,0.0,0.0,0.0
1,2020-06-20 05,8515.368,20.8,0.7,78.0,0.0,0.0,0.0,0.0
1,2020-06-20 06,8498.52,20.7,0.5,79.0,0.0,0.0,0.0,0.0
1,2020-06-20 07,8502.408000000001,21.6,1.2,78.0,0.0,0.7,0.0,0.0
1,2020-06-20 08,8511.48,23.5,1.7,70.0,0.0,1.0,0.0,0.0
1,2020-06-20 09,8515.368,25.4,1.5,63.0,0.0,1.0,0.0,0.0
1,2020-06-20 10,8513.424,26.7,1.9,57.0,0.0,1.0,0.0,0.0
1,2020-06-20 11,8541.288,28.0,2.4,52.0,0.0,1.0,0.0,0.0
1,2020-06-20 12,8560.728000000001,28.8,2.6,51.0,0.0,0.6,0.0,0.0
1,2020-06-20 13,8567.208,29.4,2.4,50.0,0.0,0.8,0.0,0.0
1,2020-06-20 14,8577.576,28.3,3.9,54.0,0.0,0.4,0.0,0.0
1,2020-06-20 15,8551.655999999999,29.3,4.0,50.0,0.0,0.6,0.0,0.0
1,2020-06-20 16,8555.544,29.3,3.3,50.0,0.0,1.0,0.0,0.0
1,2020-06-20 17,8550.36,28.5,3.4,51.0,0.0,1.0,0.0,0.0
1,2020-06-20 18,8547.768,28.4,3.4,49.0,0.0,1.0,0.0,0.0
1,2020-06-20 19,8560.728000000001,26.7,3.8,54.0,0.0,1.0,0.0,0.0
1,2020-06-20 20,8565.912,24.9,2.5,56.0,0.0,0.6,0.0,0.0
1,2020-06-20 21,8569.8,23.9,2.1,60.0,0.0,0.0,0.0,0.0
1,2020-06-20 22,8569.152,23.0,2.4,67.0,0.0,0.0,0.0,0.0
1,2020-06-20 23,8568.504,22.3,2.2,68.0,0.0,0.0,0.0,0.0
1,2020-06-21 00,8538.048,21.6,1.6,72.0,0.0,0.0,0.0,0.0
1,2020-06-21 01,8527.032,21.3,1.5,71.0,0.0,0.0,0.0,0.0
1,2020-06-21 02,8514.72,20.8,1.0,74.0,0.0,0.0,0.0,0.0
1,2020-06-21 03,8491.392,20.5,1.2,74.0,0.0,0.0,0.0,0.0
1,2020-06-21 04,8495.28,20.2,2.3,78.0,0.0,0.0,0.0,0.0
1,2020-06-21 05,8473.896,19.6,2.2,79.0,0.0,0.0,0.0,0.0
1,2020-06-21 06,8454.456,19.5,0.9,82.0,0.0,0.0,0.0,0.0
1,2020-06-21 07,8480.376,20.1,0.2,81.0,0.0,1.0,0.0,0.0
1,2020-06-21 08,8497.872,22.4,1.5,73.0,0.0,1.0,0.0,0.0
1,2020-06-21 09,8484.264000000001,24.6,1.0,64.0,0.0,1.0,0.0,0.0
1,2020-06-21 10,8508.888,26.5,1.4,55.0,0.0,1.0,0.0,0.0
1,2020-06-21 11,8523.792,28.6,1.4,49.0,0.0,1.0,0.0,0.0
1,2020-06-21 12,8548.416,30.3,1.5,45.0,0.0,1.0,0.0,0.0
1,2020-06-21 13,8542.584,31.5,2.5,41.0,0.0,1.0,0.0,0.0
1,2020-06-21 14,8573.04,31.8,3.3,40.0,0.0,1.0,0.0,0.0
1,2020-06-21 15,8567.208,32.3,3.6,40.0,0.0,1.0,0.0,0.0
1,2020-06-21 16,8583.408000000001,32.0,3.7,41.0,0.0,1.0,0.0,0.0
1,2020-06-21 17,8577.576,30.9,3.5,44.0,0.0,1.0,0.0,0.0
1,2020-06-21 18,8555.544,30.6,2.8,44.0,0.0,1.0,0.0,0.0
1,2020-06-21 19,8547.12,29.6,3.6,46.0,0.0,1.0,0.0,0.0
1,2020-06-21 20,8567.208,28.1,2.1,53.0,0.0,0.5,0.0,0.0
1,2020-06-21 21,8585.351999999999,26.4,1.8,61.0,0.0,0.0,0.0,0.0
1,2020-06-21 22,8585.351999999999,25.5,1.3,63.0,0.0,0.0,0.0,0.0
1,2020-06-21 23,8553.6,24.9,1.1,64.0,0.0,0.0,0.0,0.0
1,2020-06-22 00,8553.6,24.4,1.8,66.0,0.0,0.0,0.0,0.0
1,2020-06-22 01,8544.528,23.9,0.5,67.0,0.0,0.0,0.0,0.0
1,2020-06-22 02,8541.288,23.2,1.7,70.0,0.0,0.0,0.0,0.0
1,2020-06-22 03,8522.496,23.0,1.3,72.0,0.0,0.0,0.0,0.0
1,2020-06-22 04,8499.815999999999,22.6,1.0,73.0,0.0,0.0,0.0,0.0
1,2020-06-22 05,8482.32,21.9,1.7,74.0,0.0,0.0,0.0,0.0
1,2020-06-22 06,8497.872,21.7,1.6,78.0,0.0,0.0,0.0,0.0
1,2020-06-22 07,8546.472,22.9,1.0,76.0,0.0,1.0,0.0,0.0
1,2020-06-22 08,8550.36,25.2,0.7,66.0,0.0,1.0,0.0,0.0
1,2020-06-22 09,8613.216,28.2,1.2,55.0,0.0,1.0,0.0,0.0
1,2020-06-22 10,8670.888,29.6,2.0,52.0,0.0,1.0,0.0,0.0
1,2020-06-22 11,8668.296,31.0,1.9,47.0,0.0,1.0,0.0,0.0
1,2020-06-22 12,8672.832,32.5,3.0,42.0,0.0,1.0,0.0,0.0
1,2020-06-22 13,8672.184000000001,32.8,3.3,38.0,0.0,1.0,0.0,0.0
1,2020-06-22 14,8710.416,33.7,3.1,33.0,0.0,1.0,0.0,0.0
1,2020-06-22 15,8726.616,35.2,2.5,30.0,0.0,1.0,0.0,0.0
1,2020-06-22 16,8737.632,35.2,3.5,27.0,0.0,1.0,0.0,0.0
1,2020-06-22 17,8682.552,35.0,3.3,31.0,0.0,1.0,0.0,0.0
1,2020-06-22 18,8667.0,33.1,3.8,38.0,0.0,1.0,0.0,0.0
1,2020-06-22 19,8650.152,31.7,3.4,42.0,0.0,0.9,0.0,0.0
1,2020-06-22 20,8634.6,29.7,2.9,45.0,0.0,0.4,0.0,0.0
1,2020-06-22 21,8658.576,28.5,2.6,36.0,0.0,0.0,0.0,0.0
1,2020-06-22 22,8645.616,27.8,1.5,46.0,0.0,0.0,0.0,0.0
1,2020-06-22 23,8615.16,27.2,1.7,51.0,0.0,0.0,0.0,0.0
1,2020-06-23 00,8585.351999999999,26.6,0.6,53.0,0.0,0.0,0.0,0.0
1,2020-06-23 01,8573.04,25.8,1.5,56.0,0.0,0.0,0.0,0.0
1,2020-06-23 02,8554.896,25.5,1.2,56.0,0.0,0.0,0.0,0.0
1,2020-06-23 03,8509.536,24.9,1.7,61.0,0.0,0.0,0.0,0.0
1,2020-06-23 04,8479.728000000001,24.3,2.9,57.0,0.0,0.0,0.0,0.0
1,2020-06-23 05,8442.792,23.7,2.0,60.0,0.0,0.0,0.0,0.0
1,2020-06-23 06,8464.824,23.3,1.6,62.0,0.0,0.0,0.0,0.0
1,2020-06-23 07,8530.92,23.5,1.4,63.0,0.0,0.4,0.0,0.0
1,2020-06-23 08,8541.288,25.4,1.4,58.0,0.0,1.0,0.0,0.0
1,2020-06-23 09,8565.264000000001,27.5,1.9,50.0,0.0,1.0,0.0,0.0
1,2020-06-23 10,8598.96,29.4,2.3,45.0,0.0,1.0,0.0,0.0
1,2020-06-23 11,8606.088,30.6,2.6,43.0,0.0,1.0,0.0,0.0
1,2020-06-23 12,8607.384,30.7,2.7,44.0,0.0,0.6,0.0,0.0
1,2020-06-23 13,8626.176,30.8,2.6,44.0,0.0,0.1,0.0,0.0
1,2020-06-23 14,8649.504,30.8,2.2,44.0,0.0,0.0,0.0,0.0
1,2020-06-23 15,8659.872,30.2,2.8,48.0,0.0,0.0,0.0,0.0
1,2020-06-23 16,8660.52,30.1,3.2,50.0,0.0,0.0,0.0,0.0
1,2020-06-23 17,8642.376,29.4,3.0,50.0,0.0,0.0,0.0,0.0
1,2020-06-23 18,8605.44,28.4,2.8,51.0,0.0,0.0,0.0,0.0
1,2020-06-23 19,8590.536,27.3,2.0,51.0,0.0,0.0,0.0,0.0
1,2020-06-23 20,8606.088,27.0,0.9,51.0,0.0,0.0,0.0,0.0
1,2020-06-23 21,8617.752,26.8,0.4,52.0,0.0,0.0,0.0,0.0
1,2020-06-23 22,8617.752,26.6,1.8,54.0,0.0,0.0,0.0,0.0
1,2020-06-23 23,8599.608,26.3,1.5,57.0,0.0,0.0,0.0,0.0
1,2020-06-24 00,8595.072,26.3,0.8,60.0,0.0,0.0,0.0,0.0
1,2020-06-24 01,8586.648000000001,26.1,1.4,64.0,0.0,0.0,0.0,0.0
1,2020-06-24 02,8566.56,26.1,1.2,66.0,0.0,0.0,0.0,0.0
1,2020-06-24 03,8556.192,26.1,1.5,67.0,0.0,0.0,0.0,0.0
1,2020-06-24 04,8556.84,26.2,1.5,63.0,0.0,0.0,0.0,0.0
1,2020-06-24 05,8517.312,26.2,1.8,62.0,0.0,0.0,0.0,0.0
1,2020-06-24 06,8511.48,25.7,2.5,60.0,0.0,0.0,0.0,0.0
1,2020-06-24 07,8523.144,25.9,3.9,56.0,0.0,0.0,0.0,0.0
1,2020-06-24 08,8547.768,25.1,2.9,62.0,0.1,0.0,0.0,0.0
1,2020-06-24 09,8593.128,24.4,3.1,66.0,0.2,0.0,0.0,0.0
1,2020-06-24 10,8608.68,23.9,4.5,67.0,0.2,0.0,0.0,0.0
1,2020-06-24 11,8589.24,21.3,2.9,84.0,6.6,0.0,0.0,0.0
1,2020-06-24 12,8565.912,20.4,4.0,90.0,7.8,0.0,0.0,0.0
1,2020-06-24 13,8597.664,19.9,4.0,92.0,6.2,0.0,0.0,0.0
1,2020-06-24 14,8597.016,20.0,2.4,94.0,1.5,0.0,0.0,0.0
1,2020-06-24 15,8587.296,20.3,3.2,95.0,0.7,0.0,0.0,0.0
1,2020-06-24 16,8602.848,20.7,3.3,94.0,0.3,0.0,0.0,0.0
1,2020-06-24 17,8584.056,20.6,2.2,95.0,1.9,0.0,0.0,0.0
1,2020-06-24 18,8580.815999999999,20.5,2.5,96.0,3.3,0.0,0.0,0.0
1,2020-06-24 19,8586.0,20.4,3.0,97.0,1.5,0.0,0.0,0.0
1,2020-06-24 20,8573.688,20.4,3.0,97.0,1.2,0.0,0.0,0.0
1,2020-06-24 21,8586.648000000001,20.4,3.0,97.0,1.7,0.0,0.0,0.0
1,2020-06-24 22,8591.832,20.5,2.5,97.0,1.6,0.0,0.0,0.0
1,2020-06-24 23,8565.912,20.5,2.0,97.0,1.7,0.0,0.0,0.0
1,2020-06-25 00,8552.952,20.6,2.0,97.0,1.1,0.0,0.0,0.0
1,2020-06-25 01,8544.528,20.6,2.1,98.0,2.0,0.0,0.0,0.0
1,2020-06-25 02,8509.536,20.7,1.4,97.0,3.1,0.0,0.0,0.0
1,2020-06-25 03,8505.0,20.7,1.0,97.0,2.7,0.0,0.0,0.0
1,2020-06-25 04,8497.872,20.8,1.0,97.0,2.0,0.0,0.0,0.0
1,2020-06-25 05,8470.008,20.9,1.3,97.0,0.7,0.0,0.0,0.0
1,2020-06-25 06,8492.04,21.1,2.5,97.0,0.3,0.0,0.0,0.0
1,2020-06-25 07,8514.72,21.1,1.1,96.0,0.2,0.0,0.0,0.0
1,2020-06-25 08,8521.2,21.5,1.1,95.0,0.0,0.0,0.0,0.0
1,2020-06-25 09,8567.856,21.6,2.8,93.0,0.0,0.0,0.0,0.0
1,2020-06-25 10,8593.776,22.0,3.0,93.0,0.0,0.0,0.0,0.0
1,2020-06-25 11,8578.224,21.9,2.1,93.0,0.5,0.0,0.0,0.0
1,2020-06-25 12,8584.704,22.7,2.8,89.0,0.0,0.0,0.0,0.0
1,2020-06-25 13,8609.976,22.1,2.3,88.0,0.0,0.0,0.0,0.0
1,2020-06-25 14,8632.008,22.3,2.5,85.0,0.0,0.0,0.0,0.0
1,2020-06-25 15,8604.792,23.1,2.9,82.0,0.0,0.1,0.0,0.0
1,2020-06-25 16,8595.72,23.0,2.3,80.0,0.0,0.0,0.0,0.0
1,2020-06-25 17,8598.96,22.5,2.8,82.0,0.0,0.0,0.0,0.0
1,2020-06-25 18,8559.431999999999,22.3,2.2,83.0,0.0,0.0,0.0,0.0
1,2020-06-25 19,8577.576,22.2,2.3,83.0,0.0,0.0,0.0,0.0
1,2020-06-25 20,8576.28,21.6,2.2,87.0,0.0,0.0,0.0,0.0
1,2020-06-25 21,8585.351999999999,20.9,3.5,91.0,0.4,0.0,0.0,0.0
1,2020-06-25 22,8580.815999999999,20.5,2.1,93.0,0.3,0.0,0.0,0.0
1,2020-06-25 23,8569.152,20.2,3.8,95.0,0.3,0.0,0.0,0.0
1,2020-06-26 00,8543.232,20.1,2.0,96.0,0.8,0.0,0.0,0.0
1,2020-06-26 01,8530.271999999999,19.9,3.2,96.0,0.3,0.0,0.0,0.0
1,2020-06-26 02,8515.368,19.7,2.7,96.0,0.6,0.0,0.0,0.0
1,2020-06-26 03,8515.368,19.5,3.0,97.0,0.7,0.0,0.0,0.0
1,2020-06-26 04,8501.76,19.2,3.1,97.0,0.3,0.0,0.0,0.0
1,2020-06-26 05,8479.08,19.2,2.8,97.0,0.2,0.0,0.0,0.0
1,2020-06-26 06,8472.6,19.3,2.8,97.0,0.0,0.0,0.0,0.0
1,2020-06-26 07,8493.984,19.5,3.2,96.0,0.0,0.0,0.0,0.0
1,2020-06-26 08,8512.776,19.5,4.1,94.0,0.0,0.0,0.0,0.0
1,2020-06-26 09,8574.336,19.7,3.9,94.0,0.0,0.0,0.0,0.0
1,2020-06-26 10,8562.671999999999,20.4,2.6,92.0,0.0,0.0,0.0,0.0
1,2020-06-26 11,8568.504,21.6,2.7,87.0,0.0,0.0,0.0,0.0
1,2020-06-26 12,8574.336,23.1,3.1,75.0,0.0,0.2,0.0,0.0
1,2020-06-26 13,8574.984,23.8,3.7,72.0,0.0,0.3,0.0,0.0
1,2020-06-26 14,8598.312,23.9,3.1,74.0,0.0,0.0,0.0,0.0
1,2020-06-26 15,8598.96,25.3,4.4,67.0,0.0,0.6,0.0,0.0
1,2020-06-26 16,8598.96,25.7,3.9,64.0,0.0,0.7,0.0,0.0
1,2020-06-26 17,8577.576,24.9,3.3,69.0,0.0,0.7,0.0,0.0
1,2020-06-26 18,8551.655999999999,24.3,3.4,71.0,0.0,0.4,0.0,0.0
1,2020-06-26 19,8560.728000000001,23.4,3.2,75.0,0.0,0.2,0.0,0.0
1,2020-06-26 20,8580.815999999999,22.6,3.5,76.0,0.0,0.0,0.0,0.0
1,2020-06-26 21,8562.671999999999,21.9,2.2,78.0,0.0,0.0,0.0,0.0
1,2020-06-26 22,8577.576,21.8,2.7,78.0,0.0,0.0,0.0,0.0
1,2020-06-26 23,8558.784,21.6,2.3,77.0,0.0,0.0,0.0,0.0
